id	governor	governor_pos	preposition	relation_type	pattern	runtime_role	chargeable_allowed	absence_is_error	source	confidence	status
0e785698d146ca8b	cleave	verb	with	verbnet_preposition_frame	NP:Agent V NP:Patient PREP:with NP:Instrument	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
d0d5b1b7a8c5faf9	cleave	verb	with	verbnet_preposition_frame	NP:Agent V NP:Patient NP:Result PREP:with NP:Instrument	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
7471cbe591f438e7	cleave	verb	with	verbnet_preposition_frame	NP:Agent V NP:Patient PREP:to into NP:Result PREP:with NP:Instrument	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
f7cd9cec3fd5c9a9	clench	verb	in	verbnet_preposition_frame	NP:Agent V NP:Patient PREP NP:Recipient PREP:in NP:Topic	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
eb7678814f1d67d3	clerk	verb	as	verbnet_preposition_frame	NP:Agent V PREP:as NP:Attribute PREP:for NP:Beneficiary	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
3affcf7273a85af6	clerk	verb	as	verbnet_preposition_frame	NP:Agent V PREP:as NP:Attribute PREP:on NP:Theme PREP:for NP:Beneficiary	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
1841325e27c3d43c	clerk	verb	at	verbnet_preposition_frame	NP:Agent V PREP:on NP:Theme PREP:at NP:Beneficiary	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
0c74c2bf4203c67f	clerk	verb	for	verbnet_preposition_frame	NP:Agent V PREP:for NP:Beneficiary	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
7efff1887ec2427e	clerk	verb	for	verbnet_preposition_frame	NP:Agent V PREP:as NP:Attribute PREP:for NP:Beneficiary	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
08ea2aa3ca14ddd8	clerk	verb	for	verbnet_preposition_frame	NP:Agent V PREP:as NP:Attribute PREP:on NP:Theme PREP:for NP:Beneficiary	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
37c5f2da9880fc2f	clerk	verb	on	verbnet_preposition_frame	NP:Agent V PREP:on NP:Theme PREP:at NP:Beneficiary	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
2db7e0238d0fa95b	clerk	verb	on	verbnet_preposition_frame	NP:Agent V PREP:as NP:Attribute PREP:on NP:Theme PREP:for NP:Beneficiary	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
97f7d9f655ee41b1	click	verb	in	verb_prep	NP:Agent V NP:Patient PREP NP:Recipient PREP:in NP:Topic	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
ba6590b5f56fbb74	click	verb	in	verbnet_preposition_frame	NP:Agent V NP:Patient PREP NP:Recipient PREP:in NP:Topic	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
5d617d5583119bf1	click	verb	on	phrasal_or_governance_pattern	click on sth	detector_support_if_dependency_matches	True	False	Oxford Phrase List	0.85	extracted_needs_review
0bab661a28d52edf	click	verb	with	verb_prep	NP:Agent V NP:Patient PREP:with NP:Instrument	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
070779619811f19a	click	verb	with	verbnet_preposition_frame	NP:Agent V NP:Patient PREP:with NP:Instrument	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
1ba4b879d8622abf	click	verb	with	verbnet_preposition_frame	NP:Agent V NP:Patient NP:Result PREP:with NP:Instrument	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
4a04ba55e767bd29	click	verb	with	verbnet_preposition_frame	NP:Agent V NP:Patient PREP:to into NP:Result PREP:with NP:Instrument	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
e1729215bd16f92f	click	verb	with	verbnet_preposition_frame	NP:Location V PREP:with NP:Theme	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
97bafd63724bc777	climb	verb	above	ocd_preposition_frame	above	detector_support_if_dependency_matches	True	False	Oxford Collocations Dictionary parsed v3	0.9	clean
7a074770cc12e9cc	climb	verb	from	ocd_preposition_frame	from	detector_support_if_dependency_matches	True	False	Oxford Collocations Dictionary parsed v3	0.9	clean
64e559a542837ee0	cling	verb	onto	ocd_preposition_frame	onto	detector_support_if_dependency_matches	True	False	Oxford Collocations Dictionary parsed v3	0.9	clean
16a0b5263f14322a	cling	verb	with	verb_prep	NP:Location V PREP:with NP:Theme	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
2c5b4b760c1fe20f	cling	verb	with	verbnet_preposition_frame	NP:Location V PREP:with NP:Theme	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
b03d41b28f83f5ec	clinic	noun	about	ocd_preposition_frame	about	detector_support_if_dependency_matches	True	False	Oxford Collocations Dictionary parsed v3	0.9	clean
a34c0d53deb621bd	clink	verb	with	verbnet_preposition_frame	NP:Location V PREP:with NP:Theme	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
3639bf20c6368610	clip	verb	with	verb_prep	NP:Agent V NP:Patient PREP:to on onto NP:Co-Patient PREP:with NP:Instrument	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
c055ab9f8561af44	clip	verb	with	verbnet_preposition_frame	NP:Agent V NP:Patient PREP:to on onto NP:Co-Patient PREP:with NP:Instrument	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
97860a7a5c1c7621	cloak	verb	with	verbnet_preposition_frame	NP:Agent V NP:Destination PREP:with NP:Theme	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
69ea69f070d32553	clobber	verb	with	verbnet_preposition_frame	NP:Agent V NP:Patient PREP:with NP:Instrument	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
a9db459909d210c7	clobber	verb	with	verbnet_preposition_frame	NP:Agent V NP:Patient PREP:to into NP:Result PREP:with NP:Instrument	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
95329444aeba5c70	clobber	verb	with	verbnet_preposition_frame	NP:Agent V NP:Patient PREP NP:Location PREP:with NP:Instrument	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
88aebe56893365d5	clog	verb	with	verbnet_preposition_frame	NP:Agent V NP:Destination PREP:with NP:Theme	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
b7b0975e55f919cb	clog	verb	with	verbnet_preposition_frame	NP:Agent V NP:Patient PREP:with NP:Instrument	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
af913ed9a674e413	cloister	verb	from	verbnet_preposition_frame	NP:Agent V NP:Patient PREP:from NP:Beneficiary	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
a8184fdd28360ce7	clomp	verb	with	verbnet_preposition_frame	NP:Location V PREP:with NP:Theme	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
8a796330b93c17aa	close	verb	in	verb_prep	NP:Agent V NP:Patient PREP NP:Recipient PREP:in NP:Topic	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
7884508755b3f362	close	verb	in	verbnet_preposition_frame	NP:Agent V NP:Patient PREP NP:Recipient PREP:in NP:Topic	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
22402c3f521c2364	close	verb	to	phrasal_or_governance_pattern	close to sb/sth	detector_support_if_dependency_matches	True	False	Oxford Phrase List	0.85	extracted_needs_review
29c4e4bd0b39e484	close	verb	with	verb_prep	NP:Agent V NP:Destination PREP:with NP:Theme	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
11f2c6a4082b5674	close	verb	with	verbnet_preposition_frame	NP:Agent V NP:Destination PREP:with NP:Theme	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
fd1abff8f03dcdb6	close	verb	with	verbnet_preposition_frame	NP:Agent V NP:Patient PREP:with NP:Instrument	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
8f702dfb7d14751a	closed	adjective	for	ocd_preposition_frame	for	detector_support_if_dependency_matches	True	False	Oxford Collocations Dictionary parsed v3	0.9	clean
a10401bfdb0c046f	cloud	verb	with	verbnet_preposition_frame	NP:Agent V NP:Patient PREP:with NP:Instrument	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
ffaee729017c7dab	clout	verb	with	verbnet_preposition_frame	NP:Agent V NP:Patient PREP:with NP:Instrument	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
e8cdcf96a68ff1a6	clout	verb	with	verbnet_preposition_frame	NP:Agent V NP:Patient PREP:to into NP:Result PREP:with NP:Instrument	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
e3490284673a997a	clout	verb	with	verbnet_preposition_frame	NP:Agent V NP:Patient PREP NP:Location PREP:with NP:Instrument	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
5f0b34eeb55fe05d	club	verb	with	verbnet_preposition_frame	NP:Agent V NP:Patient PREP:with NP:Instrument	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
2a6481ceae9418b7	club	verb	with	verbnet_preposition_frame	NP:Agent V NP:Patient PREP:to into NP:Result PREP:with NP:Instrument	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
6e4241416bf7ebc6	club	verb	with	verbnet_preposition_frame	NP:Agent V NP:Patient PREP NP:Location PREP:with NP:Instrument	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
cf354de3a6a17c7a	cluck	verb	about	verbnet_preposition_frame	NP:Agent V PREP:about NP:Topic	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
b82e85570b99a482	cluck	verb	for	verbnet_preposition_frame	NP:Agent V PREP:for NP:Recipient NP:Topic	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
b1efba80426af917	clump	verb	with	verbnet_preposition_frame	NP:Location V PREP:with NP:Theme	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
af35f6f76ccdcbd5	clunk	verb	with	verbnet_preposition_frame	NP:Location V PREP:with NP:Theme	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
efde98c7a6fe7020	cluster	verb	round	ocd_preposition_frame	about/around/round	detector_support_if_dependency_matches	True	False	Oxford Collocations Dictionary parsed v3	0.65	pattern_review
7e60a7de89773f22	clutter	verb	with	verbnet_preposition_frame	NP:Agent V NP:Destination PREP:with NP:Theme	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
64eaa3c59ceed35e	co-occur	verb	with	verbnet_preposition_frame	NP:Theme V PREP:with NP:Co-Theme	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
a83295e37efee1a3	co-occur	verb	with	verbnet_preposition_frame	NP:Agent V NP:Theme PREP:with NP:Co-Theme	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
b65ab5b04db3a005	coagulate	verb	with	verbnet_preposition_frame	NP:Agent V NP:Patient PREP:with NP:Instrument	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
28858ca38af32f07	coal	verb	with	verbnet_preposition_frame	NP:Agent V NP:Destination PREP:with NP:Theme	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
dfaa1eeae0aa3aee	coarsen	verb	with	verbnet_preposition_frame	NP:Agent V NP:Patient PREP:with NP:Instrument	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
2fe83745295aea45	coax	verb	from	ocd_preposition_frame	from	detector_support_if_dependency_matches	True	False	Oxford Collocations Dictionary parsed v3	0.9	clean
b8b8b2bdcbe7149a	coax	verb	into	verbnet_preposition_frame	NP:Agent V NP:Patient PREP:into NP:Result	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
ded9aa992b0bc971	coax	verb	of	ocd_preposition_frame	out of	detector_support_if_dependency_matches	True	False	Oxford Collocations Dictionary parsed v3	0.65	pattern_review
37bc3d457076f0fa	cock	verb	in	verbnet_preposition_frame	NP:Agent V NP:Patient PREP NP:Recipient PREP:in NP:Topic	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
29eaa52431116792	code	verb	as	verb_prep	NP:Agent V NP:Theme PREP:as NP:Goal	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
0d4183a5e0e0ca9d	code	verb	as	verbnet_preposition_frame	NP:Agent V NP:Theme PREP:as NP:Goal	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
4699a31f5869236d	cognize	verb	about	verbnet_preposition_frame	NP:Agent V PREP:about NP:Topic	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
0721e1cb3726626d	coif	verb	with	verbnet_preposition_frame	NP:Agent V NP:Patient PREP:with NP:Instrument	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
9fa2b6d0d8c48b30	coil	verb	into	verbnet_preposition_frame	NP:Material V PREP:into NP:Product	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
a9681b2359e7e5e7	coil	verb	into	verbnet_preposition_frame	NP:Agent V NP:Material PREP:into NP:Product	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
a79847b9948e9a41	coil	verb	round	ocd_preposition_frame	around/round	detector_support_if_dependency_matches	True	False	Oxford Collocations Dictionary parsed v3	0.65	pattern_review
dfc62e39329dafdd	coin	verb	for	verbnet_preposition_frame	NP:Agent V NP:Result PREP:for NP:Beneficiary	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
ed1cabebfc4f9eb6	coincide	verb	with	ocd_preposition_frame	with	detector_support_if_dependency_matches	True	False	Oxford Collocations Dictionary parsed v3	0.9	clean
a0c70e89b28592a4	coincide	verb	with	verb_prep	NP:Theme V PREP:with NP:Co-Theme	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
11753ebba277a594	coincide	verb	with	verbnet_preposition_frame	NP:Theme V PREP:with NP:Co-Theme	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
3cba5d414f3f85d9	coincide	verb	with	verbnet_preposition_frame	NP:Agent V NP:Theme PREP:with NP:Co-Theme	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
abd2e4b5338d069a	collaborate	verb	against	verb_prep	NP:Agent V PREP:against NP:Maleficiary	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
dc5f2027aea6d7d7	collaborate	verb	against	verbnet_preposition_frame	NP:Agent V PREP:against NP:Maleficiary	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
2c2c8b4593195781	collaborate	verb	with	ocd_preposition_frame	with	detector_support_if_dependency_matches	True	False	Oxford Collocations Dictionary parsed v3	0.9	clean
fc00b585b2d8fee2	collaborate	verb	with	verb_prep	NP:Agent V PREP:with NP:Co-Agent	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
9ed342425b51a38b	collaborate	verb	with	verbnet_preposition_frame	NP:Agent V PREP:with NP:Co-Agent	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
900ab74f4acc5558	collaborate	verb	with	verbnet_preposition_frame	NP:Agent V PREP:with NP:Co-Agent PREP:about on NP:Topic	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
aed918a22a44abf9	collapse	verb	against	ocd_preposition_frame	against	detector_support_if_dependency_matches	True	False	Oxford Collocations Dictionary parsed v3	0.9	clean
a54c6c3ac5eb01ae	collapse	verb	with	verb_prep	NP:Agent V NP:Patient PREP:with NP:Instrument	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
d48d705562875f96	collapse	verb	with	verbnet_preposition_frame	NP:Agent V NP:Patient PREP:with NP:Instrument	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
84f7e13114e770b8	collar	verb	for	verbnet_preposition_frame	NP:Agent V NP:Patient PREP:for NP:Theme	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
988931cdeafdd4cf	collect	verb	from	verb_prep	NP:Agent V NP:Theme PREP:from NP:Source	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
169794de30316858	collect	verb	from	verbnet_preposition_frame	NP:Agent V NP:Theme PREP:from NP:Source	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
a51c779e72faaeef	collect	verb	into	verb_prep	NP:Material V PREP:into NP:Product	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
bccfffde4c84d273	collect	verb	into	verbnet_preposition_frame	NP:Material V PREP:into NP:Product	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
2a0db8398cab47fc	collect	verb	into	verbnet_preposition_frame	NP:Agent V NP:Material PREP:into NP:Product	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
61b32bc8c8565f62	collect	verb	with	verb_prep	NP:Agent V NP:Patient PREP:with NP:Instrument	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
87cf9f5e9e2413c5	collect	verb	with	verbnet_preposition_frame	NP:Agent V NP:Patient PREP:with NP:Instrument	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
3b8d9d8c4e93be16	collide	verb	with	verbnet_preposition_frame	NP:Agent V PREP:with NP:Co-Agent	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
eec5a86e810d3b6a	collide	verb	with	verbnet_preposition_frame	NP:Agent V PREP:with NP:Co-Agent PREP:about | over NP:Theme	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
0bef64383a3eed4e	collude	verb	against	verb_prep	NP:Agent V PREP:against NP:Maleficiary	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
a9f99f54ed52563d	collude	verb	against	verbnet_preposition_frame	NP:Agent V PREP:against NP:Maleficiary	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
fc8c4976be5361c0	collude	verb	with	verb_prep	NP:Agent V PREP:with NP:Co-Agent	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
9fa0513f64666b77	collude	verb	with	verbnet_preposition_frame	NP:Agent V PREP:with NP:Co-Agent	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
5b046da3eb107040	comb	verb	for	verbnet_preposition_frame	NP:Agent V NP:Location PREP:for NP:Theme	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
6e736ed4de4c5cdf	comb	verb	for	verbnet_preposition_frame	NP:Agent V PREP:for NP:Theme PREP NP:Location	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
88aee187478d44e9	comb	verb	for	verbnet_preposition_frame	NP:Agent V PREP NP:Location PREP:for NP:Theme	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
defa73bc69521bc1	combat	verb	with	verb_prep	NP:Agent V NP:Theme PREP:with NP:Instrument	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
2a5822f1dee47a51	combat	verb	with	verbnet_preposition_frame	NP:Agent V NP:Theme PREP:with NP:Instrument	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
17f1e61234f2140c	combust	verb	with	verbnet_preposition_frame	NP:Agent V NP:Patient PREP:with NP:Instrument	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
f8083c2b3f55fb48	come	verb	across	phrasal_or_governance_pattern	come across sb/sth	detector_support_if_dependency_matches	True	False	Oxford Phrase List	0.85	extracted_needs_review
8c3bd3692df91004	come	verb	back	phrasal_or_governance_pattern	come back	detector_support_if_dependency_matches	True	False	Oxford Phrase List	0.85	extracted_needs_review
13206c3e09120460	come	verb	into	phrasal_or_governance_pattern	come into sth	detector_support_if_dependency_matches	True	False	Oxford Phrase List	0.85	extracted_needs_review
9f3d62f08f57bfed	come	verb	up	phrasal_or_governance_pattern	come up with sth	detector_support_if_dependency_matches	True	False	Oxford Phrase List	0.85	extracted_needs_review
b673431604ec7387	come_around	verb	to	verbnet_preposition_frame	NP:Patient V PREP:to NP:Result	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
5965c76eca6b176d	commandeer	verb	for	verbnet_preposition_frame	NP:Agent V NP:Theme PREP:for NP:Beneficiary	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
73b706a29f2043aa	commandeer	verb	for	verbnet_preposition_frame	NP:Agent V NP:Theme PREP NP:Source PREP:for NP:Beneficiary	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
a142e577bfe4b154	commandeer	verb	from	verbnet_preposition_frame	NP:Agent V NP:Theme PREP:from NP:Source	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
789e4434e6bdb5ca	commend	verb	for	ocd_preposition_frame	for	detector_support_if_dependency_matches	True	False	Oxford Collocations Dictionary parsed v3	0.9	clean
cb3f0df6fb961141	comment	verb	about	ocd_preposition_frame	about	detector_support_if_dependency_matches	True	False	Oxford Collocations Dictionary parsed v3	0.9	clean
f639254d844085e1	commercial	noun	from	ocd_preposition_frame	from	detector_support_if_dependency_matches	True	False	Oxford Collocations Dictionary parsed v3	0.9	clean
b38443035b21ab49	commercialize	verb	with	verbnet_preposition_frame	NP:Agent V NP:Patient PREP:with NP:Instrument	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
b03adac8a32b5b78	commiserate	verb	with	verb_prep	NP:Agent V PREP:with NP:Co-Agent PREP:about on NP:Topic	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
5cff0108b9376440	commiserate	verb	with	verbnet_preposition_frame	NP:Agent V PREP:with NP:Co-Agent PREP:about on NP:Topic	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
c20c3479323cbf92	commiserate	verb	with	verbnet_preposition_frame	NP:Experiencer V PREP:with NP:Stimulus	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
49de159e5bc421d7	commission	verb	as	verb_prep	NP:Agent V NP:Theme PREP:as NP:Attribute	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
c26f47901e1e345e	commission	verb	as	verbnet_preposition_frame	NP:Agent V NP:Theme PREP:as NP:Attribute	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
ec8beb2b77d9bbf9	commit	verb	to	verb_prep	NP:Agent V NP:Theme PREP:to NP:Goal	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
feef512c7821b2f2	commit	verb	to	verbnet_preposition_frame	NP:Agent V NP:Theme PREP:to NP:Goal	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
f66cce2f3ea65039	communicate	verb	to	verb_prep	NP:Agent V PREP:to NP:Recipient NP:Topic	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
8a6f4da051815992	communicate	verb	to	verbnet_preposition_frame	NP:Agent V PREP:to NP:Recipient NP:Topic	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
ac203831804a9263	communicate	verb	to	verbnet_preposition_frame	NP:Agent V NP:Topic PREP:to NP:Recipient	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
b00c7c29c8cb324c	communicate	verb	with	verb_prep	NP:Agent V PREP:with NP:Co-Agent PREP:about on NP:Topic	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
a2892fccb56681c1	communicate	verb	with	verbnet_preposition_frame	NP:Agent V PREP:with NP:Co-Agent PREP:about on NP:Topic	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
4690d9da1a2aee4d	commute	verb	from	verbnet_preposition_frame	NP:Causer V NP:Patient PREP:by at NP:Extent PREP:from NP:Initial_State PREP:to NP:Result	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
3de42977a9acd18a	commute	verb	from	verbnet_preposition_frame	NP:Causer V NP:Patient NP:Extent PREP:from NP:Initial_State PREP:to NP:Result	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
a855bbd030211cde	commute	verb	to	verbnet_preposition_frame	NP:Causer V NP:Patient PREP:by at NP:Extent PREP:from NP:Initial_State PREP:to NP:Result	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
117a861cc2d66248	commute	verb	to	verbnet_preposition_frame	NP:Causer V NP:Patient NP:Extent PREP:from NP:Initial_State PREP:to NP:Result	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
99bc8fc2aab9f5f7	compact	verb	with	verb_prep	NP:Agent V NP:Patient PREP:with NP:Instrument	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
ecc065d6383c11fa	compact	verb	with	verbnet_preposition_frame	NP:Agent V NP:Patient PREP:with NP:Instrument	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
0a629f79b5c08ff7	compact	verb	with	verbnet_preposition_frame	NP:Agent V NP:Patient PREP:to into NP:Result PREP:with NP:Instrument	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
f24de066fc9c86a9	compared	verb	with	phrasal_or_governance_pattern	compared with sth	detector_support_if_dependency_matches	True	False	Oxford Phrase List	0.85	extracted_needs_review
fd603602b4218634	compensate	verb	for	ocd_preposition_frame	for	detector_support_if_dependency_matches	True	False	Oxford Collocations Dictionary parsed v3	0.9	clean
3a82ab650f074956	compete	verb	with	verb_prep	NP:Agent V PREP:with NP:Co-Agent	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
aad87e219219d470	compete	verb	with	verbnet_preposition_frame	NP:Agent V PREP:with NP:Co-Agent	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
735b36db4c37be99	compete	verb	with	verbnet_preposition_frame	NP:Agent V PREP:with NP:Co-Agent PREP:about | over NP:Theme	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
31b3083c2e142a20	compile	verb	for	verb_prep	NP:Agent V NP:Product PREP:for NP:Beneficiary	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
8d061617a57da397	compile	verb	for	verbnet_preposition_frame	NP:Agent V NP:Product PREP:for NP:Beneficiary	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
01755e4d9a4f08a1	compile	verb	for	verbnet_preposition_frame	NP:Agent V NP:Product PREP:from out_of NP:Material PREP:for NP:Beneficiary	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
e9aae9d0e150b20a	compile	verb	for	verbnet_preposition_frame	NP:Agent V NP:Material PREP:into NP:Product PREP:for NP:Beneficiary	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
b10b8bb5d2df418e	compile	verb	for	verbnet_preposition_frame	NP:Agent V NP:Beneficiary NP:Product PREP:for NP:Asset	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
