id	governor	governor_pos	complement_pattern	relation_type	runtime_role	chargeable_allowed	absence_is_error	source	confidence	status
76831691e360fc3e	depressurize	verb	direct_object|prep_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
83d7a7d5b8faadce	depressurize	verb	other_verbnet_frame	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
c0e58003671e3b2a	deprive	verb	direct_object	verb_governance_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
9abaf16ad7f7b498	deprive	verb	direct_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
f61d766c6386db37	deprive	verb	direct_object|prep_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
d502fbd405f6f8f4	deputy	noun	sth	ocd_verb_complement_pattern	detector_support_if_dependency_matches	True	False	Oxford Collocations Dictionary parsed v3	0.82	needs_dependency_match
f27d02d094b7f5bf	derail	verb	direct_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
1d3938507184acb1	derail	verb	direct_object|prep_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
07b301538972f776	derail	verb	other_verbnet_frame	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
2ca719a14bdb1cab	derat	verb	direct_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
efc18967534d689a	derib	verb	direct_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
66a9b61486e55563	derind	verb	direct_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
53beb5ae70e35068	derive	verb	direct_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
3ea025c5387e727c	derive	verb	direct_object|prep_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
ddb2e2f68a56b376	derive	verb	direct_object|that_clause	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
d1f323da8fc926b8	derive	verb	intransitive	verb_governance_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
ede3e0c7fc16347d	derive	verb	intransitive	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
08026d0c4cbf7a0c	derive	verb	prep_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
aee53f172ee50ccc	derive	verb	prep_object|that_clause	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
887b35598a130bdd	desalinate	verb	direct_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
69a84b040408c5f4	desalinate	verb	direct_object|prep_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
22a354d3f8a3b497	desalt	verb	direct_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
b74c996154d947c3	descale	verb	direct_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
9dcadf2409c68c84	descry	verb	direct_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
2471332670ea1789	desecrate	verb	direct_object	verb_governance_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
69d85db2790415d0	desecrate	verb	direct_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
2a73ec221f7de8a5	desecrate	verb	direct_object|prep_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
e7abb1d54502454e	desensitize	verb	direct_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
289c25ff4c93c004	desensitize	verb	direct_object|prep_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
e5bea4137be6f2bb	desex	verb	direct_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
fa140410334b5aea	desiccate	verb	direct_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
7097268428b2cc59	desiccate	verb	direct_object|prep_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
99eb42dfb9f4256c	desiccate	verb	other_verbnet_frame	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
af12922205f94e09	designate	verb	direct_object	verb_governance_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
5b5ed2199f061bb1	designate	verb	direct_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
b467615f7ff50214	designate	verb	direct_object|prep_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
ecbb9dd50bca1491	designer	noun	sth	ocd_verb_complement_pattern	detector_support_if_dependency_matches	True	False	Oxford Collocations Dictionary parsed v3	0.82	needs_dependency_match
34724e5c3fcab426	desire	verb	direct_object	verb_governance_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
af4887e87a137d0d	desire	verb	direct_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
5ae0e38d46be9bc2	desist	verb	intransitive	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
d145dfb945968ec1	desist	verb	prep_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
4dabc925914187cb	desist	verb	prep_object|gerund_or_ing_complement	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
3f7234ce17ae8e31	despair	verb	intransitive	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
9524ac9e5d73d303	despair	verb	prep_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
2d51990fdcfa7c52	despise	verb	direct_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
e8ae88283abb809f	despise	verb	direct_object|gerund_or_ing_complement	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
ba95e9b89dd6aa7a	despise	verb	direct_object|prep_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
b09123bb354ac046	despise	verb	direct_object|that_clause	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
1d1ad02e3dd387a6	despoil	verb	direct_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
7715ab00836b022d	despoil	verb	direct_object|prep_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
73b14799623775d9	desprout	verb	direct_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
c212362ec8a41622	destabilize	verb	direct_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
6619dbaa71ed0757	destabilize	verb	direct_object|prep_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
dbec06c442b92b3d	destabilize	verb	other_verbnet_frame	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
4e56e1e8d0333b83	destarch	verb	direct_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
3fd803beb50ee4fd	destress	verb	direct_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
d5c2fc2344e83cc5	destroy	verb	direct_object	verb_governance_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
967427588ffc99bb	destroy	verb	direct_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
e74b01d299ad915e	destroy	verb	direct_object|prep_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
011a6ffb6e11de80	detach	verb	direct_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
9dc5b7c12812742d	detach	verb	direct_object|prep_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
efe763272eab5688	detach	verb	other_verbnet_frame	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
3c5c1df2bcfb7f8f	detail	verb	direct_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
50f4479d5b68d59c	detail	verb	direct_object|gerund_or_ing_complement	verb_governance_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
4ac2ca2d60ad9fa5	detail	verb	direct_object|gerund_or_ing_complement	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
d2a148afdcd1d22e	detail	verb	direct_object|prep_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
25f1d30a1ee6ad1a	detain	verb	direct_object	verb_governance_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
ea3e5d964843694e	detain	verb	direct_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
6da66152d79595fa	detassel	verb	direct_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
45d3e84444cc1d1c	deteriorate	verb	other_verbnet_frame	verb_governance_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
f9e97fda7b01ccf9	deteriorate	verb	other_verbnet_frame	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
497fd995fdd05b40	determine	verb	direct_object	verb_governance_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
d859e0837878d2d6	determine	verb	direct_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
a8dd380513e82e0f	determine	verb	direct_object|that_clause	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
12eca899feff217a	determine	verb	direct_object|to_inf_or_inf_complement	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
ad726f7fb454bd25	determine	verb	direct_object|to_inf_or_inf_complement|wh_clause	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
ac3f0d02fac76de7	determine	verb	direct_object|wh_clause	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
fd98c59dba12497d	detest	verb	direct_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
4e94a1d8192ca11f	detest	verb	direct_object|gerund_or_ing_complement	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
430ad48b765a79d1	detest	verb	direct_object|prep_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
0390142730fbc697	detest	verb	direct_object|that_clause	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
addcf5f7728c3f18	detonate	verb	direct_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
f98712e090dacdd4	detonate	verb	direct_object|prep_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
5876a48379679f89	detonate	verb	other_verbnet_frame	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
41a3f1c7e2485d22	detusk	verb	direct_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
553b70555a598706	devalue	verb	direct_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
be661518e1235e92	devalue	verb	direct_object|prep_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
7e101ccdeedb95b5	devalue	verb	other_verbnet_frame	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
259f5f597fedfa98	devastate	verb	direct_object	verb_governance_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
c7a1b1f7371f3089	devastate	verb	direct_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
a55e95f1e0449ec8	devastate	verb	direct_object|prep_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
b59f36761cb15a5a	devastate	verb	other_verbnet_frame	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
6bfee8bdd55c78d0	devein	verb	direct_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
a342ff0044e70b54	develop	verb	direct_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
701f0a9e405ab7a7	develop	verb	direct_object|prep_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
c31f3457824c1f88	develop	verb	intransitive	verb_governance_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
fc8d4e611ad7227a	develop	verb	intransitive	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
e3b322c48f1fc194	develop	verb	prep_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
2a8afea248312662	deviate	verb	intransitive	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
485262013b3bef99	deviate	verb	prep_object	verb_governance_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
366c88c0fd0c13e2	deviate	verb	prep_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
a9c0ae3148f2fc52	devolve	verb	direct_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
8dfe6f732a0dde97	devolve	verb	direct_object|prep_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
a2bb2fb5f82e9cbc	devote	verb	direct_object|prep_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
4c92f23016344b94	devote	verb	direct_object|prep_object|gerund_or_ing_complement	verb_governance_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
90c93f71881d833b	devote	verb	direct_object|prep_object|gerund_or_ing_complement	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
5a353489c59832df	devour	verb	direct_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
d423b2ffae8834fc	dewater	verb	direct_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
a48819c7a228d226	dewax	verb	direct_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
a84d31ae47f9e78e	deworm	verb	direct_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
40847a12600a4cf0	diagnose	verb	direct_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
c0299e79a494390c	diagnose	verb	direct_object|gerund_or_ing_complement	verb_governance_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
73f5b367bcc128dc	diagnose	verb	direct_object|gerund_or_ing_complement	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
6ca1ab7a293c133f	diagnose	verb	direct_object|prep_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
b31feb4a00efc7e7	diaper	verb	direct_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
9d87097c76b8d516	diaper	verb	direct_object|prep_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
4075cf6d9dda68f4	dicker	verb	intransitive	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
12e52c0cba1ff055	dicker	verb	prep_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
39d7eecea7d2de08	dicker	verb	prep_object|gerund_or_ing_complement	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
08a487db47aa2e36	dicker	verb	prep_object|to_inf_or_inf_complement|wh_clause	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
bb5a96284a6c90e2	dicker	verb	prep_object|wh_clause	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
9275bbd883a86b5d	diddle	verb	prep_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
f18905cf0c47e077	die	verb	direct_object|to_inf_or_inf_complement	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
ad0c2c932ff69316	die	verb	intransitive	verb_governance_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
0bc96e473a1bfc1b	die	verb	intransitive	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
5871b7024538663c	die	verb	other_verbnet_frame	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
86303ad97c742a76	die	verb	prep_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
96419d76278775ba	differ	verb	intransitive	verb_governance_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
09c2b530f1f0bf98	differ	verb	intransitive	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
3dcec106150287fc	differ	verb	prep_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
44e7e986f1b566c3	differ	verb	prep_object|to_inf_or_inf_complement|wh_clause	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
e426a6ac02347da8	differ	verb	prep_object|wh_clause	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
1b0d6f33c2eb2fba	differentiate	verb	sth	ocd_verb_complement_pattern	detector_support_if_dependency_matches	True	False	Oxford Collocations Dictionary parsed v3	0.82	needs_dependency_match
ae74b5944daf9962	diffract	verb	direct_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
6fb51047f1f4467b	diffract	verb	direct_object|prep_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
edd667832f9a320f	diffuse	verb	direct_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
47433895bf161112	diffuse	verb	direct_object|prep_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
cb7ed0e70bfae0a9	diffuse	verb	other_verbnet_frame	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
eb6cbd05ab80e596	dig	verb	direct_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
7fcacaf8b4b27236	dig	verb	direct_object|prep_object	verb_governance_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
527738093b828940	dig	verb	direct_object|prep_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
363a0387bf757061	dig	verb	intransitive	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
08875a7c7f979163	dig	verb	prep_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
634ddd61c8feeb7d	dilate	verb	direct_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
8f89020f4c7b5f4a	dilate	verb	direct_object|prep_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
0fa3eb4495fb12cc	dilate	verb	other_verbnet_frame	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
cd506906a9cdd790	dilute	verb	direct_object	verb_governance_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
5b103b5089d31008	dilute	verb	direct_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
9e622dddc6a0e70c	dilute	verb	direct_object|prep_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
2e426ab6f4e097c3	dilute	verb	other_verbnet_frame	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
0aae05498aa9238d	dim	verb	direct_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
0ec7acbf9038e90e	dim	verb	direct_object|prep_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
9c187daa105792a7	dim	verb	other_verbnet_frame	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
ecc644a21ef69ca2	dine	verb	intransitive	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
5cf90b021856f90a	dine	verb	prep_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
39176c0e20e85192	ding	verb	direct_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
5aec2567e19fa3ad	ding	verb	direct_object|prep_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
7536a5fa53185e7f	ding	verb	intransitive	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
d8c1af8b94e96b8d	ding	verb	prep_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
a591a6390dc0f30c	dip	verb	direct_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
679baad3738b2575	dip	verb	direct_object|prep_object	verb_governance_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
dc7d338e9b65afea	dip	verb	direct_object|prep_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
ead0abf29841ed54	direct	verb	direct_object	verb_governance_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
4b3c26942e6de986	direct	verb	direct_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
aa09ffbff428b7ff	direct	verb	direct_object|prep_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
e09ed5ca6ff8f7bd	direct	verb	intransitive	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
34b415cd86ed59da	dirt	noun	sth	ocd_verb_complement_pattern	detector_support_if_dependency_matches	True	False	Oxford Collocations Dictionary parsed v3	0.82	needs_dependency_match
d2b89767a0f2d0dd	dirty	verb	direct_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
8f2c0df5af5cdbbc	dirty	verb	direct_object|prep_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
5ac0e42660f6a87f	dirty	verb	other_verbnet_frame	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
ea1015a241e5818e	disable	verb	direct_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
54b06fbc9c186c6c	disable	verb	direct_object|prep_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
0f913f7c857a159f	disabuse	verb	direct_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
d66fda32e4835282	disabuse	verb	direct_object|prep_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
66fb06a2a0d0fea7	disagree	verb	intransitive	verb_governance_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
84a333e1d628cdda	disagree	verb	intransitive	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
2c7c44fbdccdd27f	disagree	verb	prep_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
dbb99121932d3f0d	disagree	verb	prep_object|to_inf_or_inf_complement|wh_clause	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
c25170b2d2f8f8fd	disagree	verb	prep_object|wh_clause	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
1108d6c288f58edd	disappointing	adjective	sth	ocd_verb_complement_pattern	detector_support_if_dependency_matches	True	False	Oxford Collocations Dictionary parsed v3	0.82	needs_dependency_match
c57080c942574353	disapprove	verb	intransitive	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
8c7649bbe770d8ff	disapprove	verb	prep_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
46ea91ac0d3db648	disarm	verb	direct_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
01f53e76a6e117bd	disarm	verb	direct_object|prep_object	verbnet_complement_frame	detector_support_if_dependency_matches	True	False	VerbNet XML	0.85	verified_external_resource
